Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume
245.16,246.82,238.94,240.0,4395300.0,0.0,1.0,245.16,246.82,238.94,240.0,4395300.0
238.81,238.95,232.32,233.78,4500000.0,0.0,1.0,238.81,238.95,232.32,233.78,4500000.0
231.05,236.5,230.01,234.31,4430800.0,0.0,1.0,231.05,236.5,230.01,234.31,4430800.0
235.88,235.94,227.9501,228.49,3678700.0,0.0,1.0,235.88,235.94,227.9501,228.49,3678700.0
230.92,230.92,222.92,222.92,6741300.0,0.0,1.0,230.92,230.92,222.92,222.92,6741300.0
228.6001,238.71,226.69,238.24,11367500.0,0.0,1.0,228.6001,238.71,226.69,238.24,11367500.0
236.32,238.7,230.5,232.8931,4797600.0,0.0,1.0,236.32,238.7,230.5,232.8931,4797600.0
234.23,234.55,231.34,232.14,3905100.0,0.0,1.0,234.23,234.55,231.34,232.14,3905100.0
234.01,237.4,232.11,232.4224,3374700.0,0.0,1.0,234.01,237.4,232.11,232.4224,3374700.0
232.04,234.83,230.11,234.33,1846100.0,0.0,1.0,232.04,234.83,230.11,234.33,1846100.0
235.41,237.75,234.45,237.56,2661300.0,0.0,1.0,235.41,237.75,234.45,237.56,2661300.0
235.65,235.66,229.42,232.0608,3624200.0,0.0,1.0,235.65,235.66,229.42,232.0608,3624200.0
232.22,233.45,227.1,227.35,2982400.0,0.0,1.0,232.22,233.45,227.1,227.35,2982400.0
226.26,230.97,224.6002,226.31,3092500.0,0.0,1.0,226.26,230.97,224.6002,226.31,3092500.0
226.59,229.2199,225.41,226.47,2128800.0,0.0,1.0,226.59,229.2199,225.41,226.47,2128800.0
225.12,227.9,224.71,226.6,2629800.0,0.0,1.0,225.12,227.9,224.71,226.6,2629800.0
226.5,227.41,222.51,222.95,3034100.0,0.0,1.0,226.5,227.41,222.51,222.95,3034100.0
222.3,225.16,218.18,220.59900000000002,3404700.0,0.0,1.0,222.3,225.16,218.18,220.59900000000002,3404700.0
221.31,226.25,218.64,225.23,4352800.0,0.0,1.0,221.31,226.25,218.64,225.23,4352800.0
228.32,232.5,227.45,229.71,3591200.0,0.0,1.0,228.32,232.5,227.45,229.71,3591200.0
230.0,233.82,229.5,233.78,2771700.0,0.0,1.0,230.0,233.82,229.5,233.78,2771700.0
233.84,238.67,232.75,238.03,2959300.0,0.0,1.0,233.84,238.67,232.75,238.03,2959300.0
239.89,240.0,236.48,239.88,1776800.0,0.0,1.0,239.89,240.0,236.48,239.88,1776800.0
240.39,244.31900000000002,238.0,243.62,4178300.0,0.0,1.0,240.39,244.31900000000002,238.0,243.62,4178300.0
243.22,245.67,241.54,243.4017,3048500.0,0.0,1.0,243.22,245.67,241.54,243.4017,3048500.0
242.45,247.23,241.50400000000002,247.11,2743400.0,0.0,1.0,242.45,247.23,241.50400000000002,247.11,2743400.0
248.05,252.48,247.5,251.27,5310500.0,0.0,1.0,248.05,252.48,247.5,251.27,5310500.0
250.38,252.65,248.27,252.05,3797400.0,0.0,1.0,250.38,252.65,248.27,252.05,3797400.0
252.54,254.16,250.0,250.3291,2990600.0,0.0,1.0,252.54,254.16,250.0,250.3291,2990600.0
249.94,253.0,248.66,252.4881,3114700.0,0.0,1.0,249.94,253.0,248.66,252.4881,3114700.0
252.44,255.55,250.38,253.96,2852200.0,0.0,1.0,252.44,255.55,250.38,253.96,2852200.0
253.0,255.17,251.51,253.37,3557900.0,0.0,1.0,253.0,255.17,251.51,253.37,3557900.0
254.14,255.21,252.01,253.2681,2170300.0,0.0,1.0,254.14,255.21,252.01,253.2681,2170300.0
253.1,254.78,247.3,247.77,3503800.0,0.0,1.0,253.1,254.78,247.3,247.77,3503800.0
248.5,253.48,246.65,250.69,4185200.0,0.0,1.0,248.5,253.48,246.65,250.69,4185200.0
251.07,254.36,250.06,251.76,2628100.0,0.0,1.0,251.07,254.36,250.06,251.76,2628100.0
251.11,254.54,250.02,251.25,2460200.0,0.0,1.0,251.11,254.54,250.02,251.25,2460200.0
250.11,251.9,247.79,249.19,2526900.0,0.0,1.0,250.11,251.9,247.79,249.19,2526900.0
249.81,254.0,249.26,253.86,2277000.0,0.0,1.0,249.81,254.0,249.26,253.86,2277000.0
254.57,263.11,254.57,260.4,4961000.0,0.0,1.0,254.57,263.11,254.57,260.4,4961000.0
261.3,261.6699,257.68,257.99,2300000.0,0.0,1.0,261.3,261.6699,257.68,257.99,2300000.0
258.36,262.41,256.54,261.5,2584600.0,0.0,1.0,258.36,262.41,256.54,261.5,2584600.0
257.82,258.38,255.74,256.92,4704600.0,0.0,1.0,257.82,258.38,255.74,256.92,4704600.0
257.3,259.5,256.96,258.62,984400.0,0.0,1.0,257.3,259.5,256.96,258.62,984400.0
257.15,257.42,248.04,248.6314,4152700.0,0.0,1.0,257.15,257.42,248.04,248.6314,4152700.0
248.28,249.35,242.86,248.31,3639300.0,0.0,1.0,248.28,249.35,242.86,248.31,3639300.0
245.85,247.44,245.05,245.18,1858700.0,0.0,1.0,245.85,247.44,245.05,245.18,1858700.0
243.75,252.41,242.75,250.87,3419000.0,0.0,1.0,243.75,252.41,242.75,250.87,3419000.0
256.08,258.0999,253.26,257.31,3271000.0,0.0,1.0,256.08,258.0999,253.26,257.31,3271000.0
257.27,260.88,256.37,258.48,2750900.0,0.0,1.0,257.27,260.88,256.37,258.48,2750900.0
257.58,259.8,256.65,259.15,1874200.0,0.0,1.0,257.58,259.8,256.65,259.15,1874200.0
262.97,269.725,262.67,268.4592,4910000.0,0.0,1.0,262.97,269.725,262.67,268.4592,4910000.0
267.07,268.98,263.567,266.38,3010700.0,0.0,1.0,267.07,268.98,263.567,266.38,3010700.0
268.17,269.5,265.401,266.35,2265600.0,0.0,1.0,268.17,269.5,265.401,266.35,2265600.0
268.54,268.74,262.3,265.34,2863400.0,0.0,1.0,268.54,268.74,262.3,265.34,2863400.0
265.1,268.43,264.11,267.94,2413300.0,0.0,1.0,265.1,268.43,264.11,267.94,2413300.0
268.0,274.26,267.54,272.73,4275000.0,0.0,1.0,268.0,274.26,267.54,272.73,4275000.0
270.68,272.73,269.3,271.9,2326900.0,0.0,1.0,270.68,272.73,269.3,271.9,2326900.0
270.53,271.24,267.83,268.93,2065600.0,0.0,1.0,270.53,271.24,267.83,268.93,2065600.0
271.43,271.97,269.21,270.48,1884600.0,0.0,1.0,271.43,271.97,269.21,270.48,1884600.0
270.83,274.5,269.6,272.12,2942000.0,0.0,1.0,270.83,274.5,269.6,272.12,2942000.0
271.62,272.1,269.23,270.19,2137700.0,0.0,1.0,271.62,272.1,269.23,270.19,2137700.0
270.57,271.09,266.65,268.11,2508900.0,0.0,1.0,270.57,271.09,266.65,268.11,2508900.0
269.37,276.65,269.37,273.62,3417000.0,0.0,1.0,269.37,276.65,269.37,273.62,3417000.0
275.0,284.72,274.4,283.99,4968100.0,0.0,1.0,275.0,284.72,274.4,283.99,4968100.0
283.78,284.48,274.4,276.04,4321400.0,0.0,1.0,283.78,284.48,274.4,276.04,4321400.0
275.35,275.46,258.35,260.35,10172600.0,0.0,1.0,275.35,275.46,258.35,260.35,10172600.0
283.0,284.2,267.11,272.764,13075400.0,0.0,1.0,283.0,284.2,267.11,272.764,13075400.0
271.04,275.94,263.6991,265.5,6772100.0,0.0,1.0,271.04,275.94,263.6991,265.5,6772100.0
268.93,268.93,262.8,265.0,6115000.0,0.0,1.0,268.93,268.93,262.8,265.0,6115000.0
262.78,264.684,259.07,259.98,3723600.0,0.0,1.0,262.78,264.684,259.07,259.98,3723600.0
262.0,268.03,261.46,266.89,4012900.0,0.0,1.0,262.0,268.03,261.46,266.89,4012900.0
265.16,266.89,261.11,262.22,2770400.0,0.0,1.0,265.16,266.89,261.11,262.22,2770400.0
264.1,264.1,255.11,260.23,3975700.0,0.0,1.0,264.1,264.1,255.11,260.23,3975700.0
261.4,265.25,260.555,261.95,3879200.0,0.0,1.0,261.4,265.25,260.555,261.95,3879200.0
263.2,263.25,256.6,257.21,3403700.0,0.0,1.0,263.2,263.25,256.6,257.21,3403700.0
259.19,260.16,257.0,258.7,2943700.0,0.0,1.0,259.19,260.16,257.0,258.7,2943700.0
261.53,269.96,260.3,269.47,5293000.0,0.0,1.0,261.53,269.96,260.3,269.47,5293000.0
267.37,270.65,265.4,269.24,3463000.0,0.0,1.0,267.37,270.65,265.4,269.24,3463000.0
267.63,268.92,263.11,265.09,3979900.0,0.0,1.0,267.63,268.92,263.11,265.09,3979900.0
265.91,270.11,264.5,269.75,2854200.0,0.0,1.0,265.91,270.11,264.5,269.75,2854200.0
270.2,274.3,266.371,266.41,3528900.0,0.0,1.0,270.2,274.3,266.371,266.41,3528900.0
265.12,269.48,263.25,265.94,3637400.0,0.0,1.0,265.12,269.48,263.25,265.94,3637400.0
266.62,267.11,261.61,265.42,3124800.0,0.0,1.0,266.62,267.11,261.61,265.42,3124800.0
266.94,268.694,259.65,259.87,3032400.0,0.0,1.0,266.94,268.694,259.65,259.87,3032400.0
260.89,262.04,255.73,259.36,3348600.0,0.0,1.0,260.89,262.04,255.73,259.36,3348600.0
259.4,265.83,256.86,263.25,2908100.0,0.0,1.0,259.4,265.83,256.86,263.25,2908100.0
261.81,267.0,260.63,264.27,2667200.0,0.0,1.0,261.81,267.0,260.63,264.27,2667200.0
263.27,266.6,261.04,265.74,2957000.0,0.0,1.0,263.27,266.6,261.04,265.74,2957000.0
265.36,273.3,264.14,273.11,3453000.0,0.0,1.0,265.36,273.3,264.14,273.11,3453000.0
274.0,276.68,269.99,275.59,3686200.0,0.0,1.0,274.0,276.68,269.99,275.59,3686200.0
275.76,276.48900000000003,271.832,273.79,2050700.0,0.0,1.0,275.76,276.48900000000003,271.832,273.79,2050700.0
274.1,274.8,271.85,273.88,1939000.0,0.0,1.0,274.1,274.8,271.85,273.88,1939000.0
275.0,275.44,271.5,274.19,1879800.0,0.0,1.0,275.0,275.44,271.5,274.19,1879800.0
273.43,273.99,270.4,271.24,1904900.0,0.0,1.0,273.43,273.99,270.4,271.24,1904900.0
271.0,277.4,270.3601,274.13,3246200.0,0.0,1.0,271.0,277.4,270.3601,274.13,3246200.0
275.24,276.5,272.64,275.1,1884200.0,0.0,1.0,275.24,276.5,272.64,275.1,1884200.0
269.67,270.0,263.53,265.74,5226700.0,0.0,1.0,269.67,270.0,263.53,265.74,5226700.0
264.98,267.26,260.05,261.82,4865900.0,0.0,1.0,264.98,267.26,260.05,261.82,4865900.0
259.3,261.49,257.12,257.89,2720200.0,0.0,1.0,259.3,261.49,257.12,257.89,2720200.0
258.4,259.5,252.62,256.41,3738500.0,0.0,1.0,258.4,259.5,252.62,256.41,3738500.0
258.05,259.76,254.5501,257.278,2738900.0,0.0,1.0,258.05,259.76,254.5501,257.278,2738900.0
256.11,257.0,252.68,253.39,2806400.0,0.0,1.0,256.11,257.0,252.68,253.39,2806400.0
254.55,257.77,252.07,257.75,3124600.0,0.0,1.0,254.55,257.77,252.07,257.75,3124600.0
258.58,259.42900000000003,254.5,256.02,2513900.0,0.0,1.0,258.58,259.42900000000003,254.5,256.02,2513900.0
257.05,261.48,256.28,260.31,2421000.0,0.0,1.0,257.05,261.48,256.28,260.31,2421000.0
258.75,265.93,257.9,265.3,2874900.0,0.0,1.0,258.75,265.93,257.9,265.3,2874900.0
265.82,267.375,264.06,266.49,2473700.0,0.0,1.0,265.82,267.375,264.06,266.49,2473700.0
266.98,267.4,261.01,261.61,2524800.0,0.0,1.0,266.98,267.4,261.01,261.61,2524800.0
262.4,265.89,260.55,263.322,2631100.0,0.0,1.0,262.4,265.89,260.55,263.322,2631100.0
262.12,263.67,257.75,259.03,2413800.0,0.0,1.0,262.12,263.67,257.75,259.03,2413800.0
259.23,260.41,256.12,259.08,1964400.0,0.0,1.0,259.23,260.41,256.12,259.08,1964400.0
255.72,256.18,253.67,255.48,2557400.0,0.0,1.0,255.72,256.18,253.67,255.48,2557400.0
255.92,259.67900000000003,255.63,258.95,2295600.0,0.0,1.0,255.92,259.67900000000003,255.63,258.95,2295600.0
258.85,262.61,257.0,261.14,2156600.0,0.0,1.0,258.85,262.61,257.0,261.14,2156600.0
261.78,265.98,259.32,264.77,2322500.0,0.0,1.0,261.78,265.98,259.32,264.77,2322500.0
264.74,270.97,264.74,269.85,3090500.0,0.0,1.0,264.74,270.97,264.74,269.85,3090500.0
270.12,273.27,267.02,272.87,2866300.0,0.0,1.0,270.12,273.27,267.02,272.87,2866300.0
271.08,275.12,267.1,267.72,3326000.0,0.0,1.0,271.08,275.12,267.1,267.72,3326000.0
269.31,272.8,268.06,272.34,2137200.0,0.0,1.0,269.31,272.8,268.06,272.34,2137200.0
270.8,270.85,264.25,267.4,3135100.0,0.0,1.0,270.8,270.85,264.25,267.4,3135100.0
266.81,266.9899,256.6,259.42,3137600.0,0.0,1.0,266.81,266.9899,256.6,259.42,3137600.0
258.16,262.88,257.5,260.32,2602500.0,0.0,1.0,258.16,262.88,257.5,260.32,2602500.0
259.35,264.6,258.03,263.55,2119100.0,0.0,1.0,259.35,264.6,258.03,263.55,2119100.0
264.5,269.87,264.5,268.9,2270600.0,0.0,1.0,264.5,269.87,264.5,268.9,2270600.0
269.5,271.47,266.81,268.78,1852800.0,0.0,1.0,269.5,271.47,266.81,268.78,1852800.0
271.53,275.8,270.5,274.7,6116500.0,0.0,1.0,271.53,275.8,270.5,274.7,6116500.0
269.97,272.02,252.81,254.81,14030000.0,0.0,1.0,269.97,272.02,252.81,254.81,14030000.0
254.9,257.01,249.15,249.74,7117000.0,0.0,1.0,254.9,257.01,249.15,249.74,7117000.0
249.3701,254.68,248.56,253.81,4248800.0,0.0,1.0,249.3701,254.68,248.56,253.81,4248800.0
253.9,254.2,245.75,248.23,4391400.0,0.0,1.0,253.9,254.2,245.75,248.23,4391400.0
248.94,252.93,245.78,252.55,3936200.0,0.0,1.0,248.94,252.93,245.78,252.55,3936200.0
256.14,259.25,254.7,258.05,3514000.0,0.0,1.0,256.14,259.25,254.7,258.05,3514000.0
258.09,259.5,253.4201,255.72,2347800.0,0.0,1.0,258.09,259.5,253.4201,255.72,2347800.0
256.31,259.74,252.9101,257.73,3133700.0,0.0,1.0,256.31,259.74,252.9101,257.73,3133700.0
256.87,260.295,255.334,258.68,2677000.0,0.0,1.0,256.87,260.295,255.334,258.68,2677000.0
258.73,263.55,256.88,260.16,2769300.0,0.0,1.0,258.73,263.55,256.88,260.16,2769300.0
260.88,263.65,260.21,263.63,3145300.0,0.0,1.0,260.88,263.65,260.21,263.63,3145300.0
262.77,265.88,262.0,264.51,2149500.0,0.0,1.0,262.77,265.88,262.0,264.51,2149500.0
264.5,269.4,264.028,268.33,2700000.0,0.0,1.0,264.5,269.4,264.028,268.33,2700000.0
267.07,269.05,264.56,266.56,2720500.0,0.0,1.0,267.07,269.05,264.56,266.56,2720500.0
265.96,268.43,263.85,264.12,1643500.0,0.0,1.0,265.96,268.43,263.85,264.12,1643500.0
265.83,269.98,265.0,269.9,2527300.0,0.0,1.0,265.83,269.98,265.0,269.9,2527300.0
269.0,271.79,266.5,267.63,2209000.0,0.0,1.0,269.0,271.79,266.5,267.63,2209000.0
268.74,270.77,267.66,268.86,1741200.0,0.0,1.0,268.74,270.77,267.66,268.86,1741200.0
267.39,267.59,260.8,262.96,3332000.0,0.0,1.0,267.39,267.59,260.8,262.96,3332000.0
260.49,263.17,259.59,261.8,2000300.0,0.0,1.0,260.49,263.17,259.59,261.8,2000300.0
259.85,261.93,258.34,261.74,1696300.0,0.0,1.0,259.85,261.93,258.34,261.74,1696300.0
266.48,271.1,266.0,267.29,3471000.0,0.0,1.0,266.48,271.1,266.0,267.29,3471000.0
265.46,268.25,264.844,265.53,1903400.0,0.0,1.0,265.46,268.25,264.844,265.53,1903400.0
265.71,268.57,265.615,266.83,1667500.0,0.0,1.0,265.71,268.57,265.615,266.83,1667500.0
266.0,271.91,265.94,269.2,3374300.0,0.0,1.0,266.0,271.91,265.94,269.2,3374300.0
268.96,269.11,262.95,266.88,2543900.0,0.0,1.0,268.96,269.11,262.95,266.88,2543900.0
267.0,268.88,263.02,265.7,2088600.0,0.0,1.0,267.0,268.88,263.02,265.7,2088600.0
265.81,271.66,265.02,267.17,3512300.0,0.0,1.0,265.81,271.66,265.02,267.17,3512300.0
267.75,270.5,264.21,267.83,2476300.0,0.0,1.0,267.75,270.5,264.21,267.83,2476300.0
269.74,280.1,269.13,276.87,4632600.0,0.0,1.0,269.74,280.1,269.13,276.87,4632600.0
276.68,282.47,275.24,281.07,3086500.0,0.0,1.0,276.68,282.47,275.24,281.07,3086500.0
276.0,278.411,274.24,274.78,3097800.0,0.0,1.0,276.0,278.411,274.24,274.78,3097800.0
276.6,276.8,270.45,271.67,2238900.0,0.0,1.0,276.6,276.8,270.45,271.67,2238900.0
271.5,276.8,270.2901,275.79,2649800.0,0.0,1.0,271.5,276.8,270.2901,275.79,2649800.0
275.0,277.07,273.442,273.99,2150800.0,0.0,1.0,275.0,277.07,273.442,273.99,2150800.0
276.35,280.2,275.65,278.06,2884000.0,0.0,1.0,276.35,280.2,275.65,278.06,2884000.0
279.08,282.91,278.11,281.76,2146100.0,0.0,1.0,279.08,282.91,278.11,281.76,2146100.0
281.26,283.34,277.87,278.16,2827500.0,0.0,1.0,281.26,283.34,277.87,278.16,2827500.0
275.14,278.6,272.39,273.44,2984000.0,0.0,1.0,275.14,278.6,272.39,273.44,2984000.0
274.57,275.8399,269.79,273.36,4201000.0,0.0,1.0,274.57,275.8399,269.79,273.36,4201000.0
271.29,273.16,265.0,270.61,3863800.0,0.0,1.0,271.29,273.16,265.0,270.61,3863800.0
272.3,273.47,269.0,272.08799999999997,2449600.0,0.0,1.0,272.3,273.47,269.0,272.08799999999997,2449600.0
273.98,277.98,273.5001,277.57,3029500.0,0.0,1.0,273.98,277.98,273.5001,277.57,3029500.0
279.18,280.2,274.54,277.55,2519500.0,0.0,1.0,279.18,280.2,274.54,277.55,2519500.0
276.19,279.83,276.19,277.69,3193300.0,0.0,1.0,276.19,279.83,276.19,277.69,3193300.0
279.0,283.29,277.16,282.1,2888200.0,0.0,1.0,279.0,283.29,277.16,282.1,2888200.0
281.04,286.58,280.59,283.73,3238200.0,0.0,1.0,281.04,286.58,280.59,283.73,3238200.0
282.6,285.4,282.0,284.03,1373000.0,0.0,1.0,282.6,285.4,282.0,284.03,1373000.0
285.0,286.3799,282.07,285.88,1985400.0,0.0,1.0,285.0,286.3799,282.07,285.88,1985400.0
286.42,291.67,286.14,290.59,3046700.0,0.0,1.0,286.42,291.67,286.14,290.59,3046700.0
291.0,292.57,288.01,291.53,2775600.0,0.0,1.0,291.0,292.57,288.01,291.53,2775600.0
291.41,293.34,289.4,292.33,1810200.0,0.0,1.0,291.41,293.34,289.4,292.33,1810200.0
294.99,300.69,292.1,299.66,4007300.0,0.0,1.0,294.99,300.69,292.1,299.66,4007300.0
298.69,307.55,298.5,307.55,4539300.0,0.0,1.0,298.69,307.55,298.5,307.55,4539300.0
307.27,307.99,304.35,306.57,2245600.0,0.0,1.0,307.27,307.99,304.35,306.57,2245600.0
307.3,309.39,305.5119,306.87,2660200.0,0.0,1.0,307.3,309.39,305.5119,306.87,2660200.0
306.97,308.8,305.69,308.69,2029700.0,0.0,1.0,306.97,308.8,305.69,308.69,2029700.0
306.27,306.3408,301.87,304.11,3063800.0,0.0,1.0,306.27,306.3408,301.87,304.11,3063800.0
304.39,305.79,301.91,305.23,2973100.0,0.0,1.0,304.39,305.79,301.91,305.23,2973100.0
309.25,309.25,302.0,303.48,2520700.0,0.0,1.0,309.25,309.25,302.0,303.48,2520700.0
303.16,305.06,300.56,301.06,1999600.0,0.0,1.0,303.16,305.06,300.56,301.06,1999600.0
303.02,303.84,298.04,298.94,2000500.0,0.0,1.0,303.02,303.84,298.04,298.94,2000500.0
299.0,304.5,296.75,303.4,5405800.0,0.0,1.0,299.0,304.5,296.75,303.4,5405800.0
299.55,313.62,295.55,312.01,8817500.0,0.0,1.0,299.55,313.62,295.55,312.01,8817500.0
311.07,313.0,305.9,306.1,3211800.0,0.0,1.0,311.07,313.0,305.9,306.1,3211800.0
307.72,309.7833,301.57,302.41,3053400.0,0.0,1.0,307.72,309.7833,301.57,302.41,3053400.0
303.91,305.15,301.0,301.22,1891300.0,0.0,1.0,303.91,305.15,301.0,301.22,1891300.0
303.08,306.21,298.905,305.57,2971700.0,0.0,1.0,303.08,306.21,298.905,305.57,2971700.0
304.63,305.33,301.5,304.21,2502600.0,0.0,1.0,304.63,305.33,301.5,304.21,2502600.0
303.4,303.62,298.3,300.99,2233200.0,0.0,1.0,303.4,303.62,298.3,300.99,2233200.0
300.51,301.36,297.52,300.75,1849000.0,0.0,1.0,300.51,301.36,297.52,300.75,1849000.0
300.15,300.99,296.15,296.91,1961000.0,0.0,1.0,300.15,300.99,296.15,296.91,1961000.0
298.52,298.52,292.5501,295.74,2343400.0,0.0,1.0,298.52,298.52,292.5501,295.74,2343400.0
295.68,299.27,294.2987,297.26,1950300.0,0.0,1.0,295.68,299.27,294.2987,297.26,1950300.0
295.79,299.08,295.26,296.69,1504500.0,0.0,1.0,295.79,299.08,295.26,296.69,1504500.0
295.88,296.37,290.67,293.97,2349900.0,0.0,1.0,295.88,296.37,290.67,293.97,2349900.0
294.29,294.29,290.54,291.34,1415000.0,0.0,1.0,294.29,294.29,290.54,291.34,1415000.0
288.79,289.3,285.15,286.47,2261400.0,0.0,1.0,288.79,289.3,285.15,286.47,2261400.0
286.55,288.33,284.5,284.82,2422500.0,0.0,1.0,286.55,288.33,284.5,284.82,2422500.0
285.19,289.56,283.48,285.57,2477400.0,0.0,1.0,285.19,289.56,283.48,285.57,2477400.0
285.88,289.515,285.74,287.09,1586300.0,0.0,1.0,285.88,289.515,285.74,287.09,1586300.0
285.09,288.5,283.83,284.57,1815300.0,0.0,1.0,285.09,288.5,283.83,284.57,1815300.0
284.8,289.87,284.8,289.73,1422600.0,0.0,1.0,284.8,289.87,284.8,289.73,1422600.0
291.21,291.5,287.9,290.01,1961900.0,0.0,1.0,291.21,291.5,287.9,290.01,1961900.0
290.43,291.0499,285.6207,286.21,1711700.0,0.0,1.0,290.43,291.0499,285.6207,286.21,1711700.0
283.87,285.28,279.74,280.93,2476000.0,0.0,1.0,283.87,285.28,279.74,280.93,2476000.0
280.36,283.0,279.33,281.58,1457100.0,0.0,1.0,280.36,283.0,279.33,281.58,1457100.0
281.45,285.98,280.0,283.98,1566400.0,0.0,1.0,281.45,285.98,280.0,283.98,1566400.0
284.59,284.87,280.0,280.98,1534700.0,0.0,1.0,284.59,284.87,280.0,280.98,1534700.0
284.73,291.39,284.17,288.8,2897600.0,0.0,1.0,284.73,291.39,284.17,288.8,2897600.0
288.33,295.23,287.58,293.64,2438600.0,0.0,1.0,288.33,295.23,287.58,293.64,2438600.0
293.63,297.0,292.71,294.1,1816600.0,0.0,1.0,293.63,297.0,292.71,294.1,1816600.0
295.33,298.88,290.8,295.86,2292000.0,0.0,1.0,295.33,298.88,290.8,295.86,2292000.0
297.22,299.96,296.6,299.71,1643600.0,0.0,1.0,297.22,299.96,296.6,299.71,1643600.0
300.55,301.0,297.22,300.36,1778400.0,0.0,1.0,300.55,301.0,297.22,300.36,1778400.0
298.91,301.86,297.84,299.64,1742600.0,0.0,1.0,298.91,301.86,297.84,299.64,1742600.0
299.39,302.0,297.661,298.86,1606200.0,0.0,1.0,299.39,302.0,297.661,298.86,1606200.0
300.14,300.22,296.20099999999996,297.92,1350600.0,0.0,1.0,300.14,300.22,296.20099999999996,297.92,1350600.0
299.82,301.0,295.26,296.06,1808400.0,0.0,1.0,299.82,301.0,295.26,296.06,1808400.0
297.63,304.65,296.0101,304.17,2296500.0,0.0,1.0,297.63,304.65,296.0101,304.17,2296500.0
304.06,312.74,302.91,312.034,2946400.0,0.0,1.0,304.06,312.74,302.91,312.034,2946400.0
313.77,314.54,311.04,312.06,2350900.0,0.0,1.0,313.77,314.54,311.04,312.06,2350900.0
312.54,320.57,312.41,316.34,5302300.0,0.0,1.0,312.54,320.57,312.41,316.34,5302300.0
314.01,315.9,308.77099999999996,311.49,1884900.0,0.0,1.0,314.01,315.9,308.77099999999996,311.49,1884900.0
312.43,318.0799,311.28,314.13,2033600.0,0.0,1.0,312.43,318.0799,311.28,314.13,2033600.0
314.53,316.71,310.75,312.65,2008600.0,0.0,1.0,314.53,316.71,310.75,312.65,2008600.0
313.9,319.37,313.26,318.12,1989900.0,0.0,1.0,313.9,319.37,313.26,318.12,1989900.0
316.92,317.21,313.35,316.01,1657500.0,0.0,1.0,316.92,317.21,313.35,316.01,1657500.0
313.41,315.31,311.06,312.64,1623600.0,0.0,1.0,313.41,315.31,311.06,312.64,1623600.0
314.22,321.0,313.65,320.95,2396400.0,0.0,1.0,314.22,321.0,313.65,320.95,2396400.0
318.04,321.73,317.52,320.51,2217400.0,0.0,1.0,318.04,321.73,317.52,320.51,2217400.0
320.39,322.92,313.02,314.76,2674800.0,0.0,1.0,320.39,322.92,313.02,314.76,2674800.0
315.13,319.2,312.62,319.04,1815000.0,0.0,1.0,315.13,319.2,312.62,319.04,1815000.0
315.24,315.3399,309.74,310.03,2083200.0,0.0,1.0,315.24,315.3399,309.74,310.03,2083200.0
311.5,311.545,300.27,303.23,3166200.0,0.0,1.0,311.5,311.545,300.27,303.23,3166200.0
303.42,303.4978,296.5025,298.23,3247400.0,0.0,1.0,303.42,303.4978,296.5025,298.23,3247400.0
304.63,306.7,302.5901,305.17400000000004,2555100.0,0.0,1.0,304.63,306.7,302.5901,305.17400000000004,2555100.0
304.77,310.93,303.84,310.889,2163100.0,0.0,1.0,304.77,310.93,303.84,310.889,2163100.0
309.22,311.645,307.0,310.7,1939100.0,0.0,1.0,309.22,311.645,307.0,310.7,1939100.0
309.87,310.79,305.26,306.4,2261100.0,0.0,1.0,309.87,310.79,305.26,306.4,2261100.0
308.38,310.8,305.55400000000003,310.49,2170700.0,0.0,1.0,308.38,310.8,305.55400000000003,310.49,2170700.0
307.07,311.0,305.24,310.77,2648400.0,0.0,1.0,307.07,311.0,305.24,310.77,2648400.0
319.36,331.89,316.75,328.931,5969800.0,0.0,1.0,319.36,331.89,316.75,328.931,5969800.0
329.89,330.0,323.8,326.44,2522300.0,0.0,1.0,329.89,330.0,323.8,326.44,2522300.0
327.72,337.11,325.68,332.54,3935500.0,0.0,1.0,327.72,337.11,325.68,332.54,3935500.0
330.84,331.72,324.0601,326.756,2818200.0,0.0,1.0,330.84,331.72,324.0601,326.756,2818200.0
329.63,332.6499,326.75,332.21,5884700.0,0.0,1.0,329.63,332.6499,326.75,332.21,5884700.0
358.6,368.4,352.62,363.39,12036800.0,0.0,1.0,358.6,368.4,352.62,363.39,12036800.0
359.92,362.75,357.2,358.16,3635800.0,0.0,1.0,359.92,362.75,357.2,358.16,3635800.0
358.96,362.89,356.29,362.7,2185400.0,0.0,1.0,358.96,362.89,356.29,362.7,2185400.0
362.62,365.0,358.65,361.08,4502200.0,0.0,1.0,362.62,365.0,358.65,361.08,4502200.0
361.73,366.0,359.0,364.03,2466800.0,0.0,1.0,361.73,366.0,359.0,364.03,2466800.0
365.63,365.77,356.1,359.00199999999995,3331000.0,0.0,1.0,365.63,365.77,356.1,359.00199999999995,3331000.0
360.12,361.0,354.4,358.74,1938400.0,0.0,1.0,360.12,361.0,354.4,358.74,1938400.0
356.78,360.17,354.84,358.892,2007100.0,0.0,1.0,356.78,360.17,354.84,358.892,2007100.0
360.45,362.87,354.5,356.18,2282300.0,0.0,1.0,360.45,362.87,354.5,356.18,2282300.0
355.86,357.9,341.88,343.56,4246300.0,0.0,1.0,355.86,357.9,341.88,343.56,4246300.0
